"","date","series_id","value","realtime_start","realtime_end"
"585",2007-09-01,"BOGMBASE",827400,2023-11-18,2023-11-18
"586",2007-10-01,"BOGMBASE",829000,2023-11-18,2023-11-18
"587",2007-11-01,"BOGMBASE",834300,2023-11-18,2023-11-18
"588",2007-12-01,"BOGMBASE",837200,2023-11-18,2023-11-18
"589",2008-01-01,"BOGMBASE",830600,2023-11-18,2023-11-18
"590",2008-02-01,"BOGMBASE",829500,2023-11-18,2023-11-18
"591",2008-03-01,"BOGMBASE",833000,2023-11-18,2023-11-18
"592",2008-04-01,"BOGMBASE",830200,2023-11-18,2023-11-18
"593",2008-05-01,"BOGMBASE",834700,2023-11-18,2023-11-18
"594",2008-06-01,"BOGMBASE",840200,2023-11-18,2023-11-18
"595",2008-07-01,"BOGMBASE",847000,2023-11-18,2023-11-18
"596",2008-08-01,"BOGMBASE",847600,2023-11-18,2023-11-18
"597",2008-09-01,"BOGMBASE",909700,2023-11-18,2023-11-18
"598",2008-10-01,"BOGMBASE",1136400,2023-11-18,2023-11-18
"599",2008-11-01,"BOGMBASE",1442300,2023-11-18,2023-11-18
"600",2008-12-01,"BOGMBASE",1666400,2023-11-18,2023-11-18
"601",2009-01-01,"BOGMBASE",1712000,2023-11-18,2023-11-18
"602",2009-02-01,"BOGMBASE",1561700,2023-11-18,2023-11-18
"603",2009-03-01,"BOGMBASE",1647300,2023-11-18,2023-11-18
"604",2009-04-01,"BOGMBASE",1753200,2023-11-18,2023-11-18
"605",2009-05-01,"BOGMBASE",1775100,2023-11-18,2023-11-18
"606",2009-06-01,"BOGMBASE",1683700,2023-11-18,2023-11-18
"607",2009-07-01,"BOGMBASE",1673600,2023-11-18,2023-11-18
"608",2009-08-01,"BOGMBASE",1710800,2023-11-18,2023-11-18
"609",2009-09-01,"BOGMBASE",1801200,2023-11-18,2023-11-18
"610",2009-10-01,"BOGMBASE",1936300,2023-11-18,2023-11-18
"611",2009-11-01,"BOGMBASE",2024600,2023-11-18,2023-11-18
"612",2009-12-01,"BOGMBASE",2026200,2023-11-18,2023-11-18
"613",2010-01-01,"BOGMBASE",1995000,2023-11-18,2023-11-18
"614",2010-02-01,"BOGMBASE",2115200,2023-11-18,2023-11-18
"615",2010-03-01,"BOGMBASE",2079600,2023-11-18,2023-11-18
"616",2010-04-01,"BOGMBASE",2014400,2023-11-18,2023-11-18
"617",2010-05-01,"BOGMBASE",2012300,2023-11-18,2023-11-18
"618",2010-06-01,"BOGMBASE",2002400,2023-11-18,2023-11-18
"619",2010-07-01,"BOGMBASE",1994300,2023-11-18,2023-11-18
"620",2010-08-01,"BOGMBASE",1993700,2023-11-18,2023-11-18
"621",2010-09-01,"BOGMBASE",1961200,2023-11-18,2023-11-18
"622",2010-10-01,"BOGMBASE",1961700,2023-11-18,2023-11-18
"623",2010-11-01,"BOGMBASE",1973100,2023-11-18,2023-11-18
"624",2010-12-01,"BOGMBASE",2017000,2023-11-18,2023-11-18
"625",2011-01-01,"BOGMBASE",2047900,2023-11-18,2023-11-18
"626",2011-02-01,"BOGMBASE",2211600,2023-11-18,2023-11-18
"627",2011-03-01,"BOGMBASE",2395300,2023-11-18,2023-11-18
"628",2011-04-01,"BOGMBASE",2496600,2023-11-18,2023-11-18
"629",2011-05-01,"BOGMBASE",2567200,2023-11-18,2023-11-18
"630",2011-06-01,"BOGMBASE",2648500,2023-11-18,2023-11-18
"631",2011-07-01,"BOGMBASE",2684800,2023-11-18,2023-11-18
"632",2011-08-01,"BOGMBASE",2657700,2023-11-18,2023-11-18
"633",2011-09-01,"BOGMBASE",2637700,2023-11-18,2023-11-18
"634",2011-10-01,"BOGMBASE",2637800,2023-11-18,2023-11-18
"635",2011-11-01,"BOGMBASE",2605400,2023-11-18,2023-11-18
"636",2011-12-01,"BOGMBASE",2619600,2023-11-18,2023-11-18
"637",2012-01-01,"BOGMBASE",2640800,2023-11-18,2023-11-18
"638",2012-02-01,"BOGMBASE",2694400,2023-11-18,2023-11-18
"639",2012-03-01,"BOGMBASE",2655200,2023-11-18,2023-11-18
"640",2012-04-01,"BOGMBASE",2639800,2023-11-18,2023-11-18
"641",2012-05-01,"BOGMBASE",2616500,2023-11-18,2023-11-18
"642",2012-06-01,"BOGMBASE",2618800,2023-11-18,2023-11-18
"643",2012-07-01,"BOGMBASE",2647800,2023-11-18,2023-11-18
"644",2012-08-01,"BOGMBASE",2650700,2023-11-18,2023-11-18
"645",2012-09-01,"BOGMBASE",2594900,2023-11-18,2023-11-18
"646",2012-10-01,"BOGMBASE",2611800,2023-11-18,2023-11-18
"647",2012-11-01,"BOGMBASE",2646800,2023-11-18,2023-11-18
"648",2012-12-01,"BOGMBASE",2675900,2023-11-18,2023-11-18
"649",2013-01-01,"BOGMBASE",2741700,2023-11-18,2023-11-18
"650",2013-02-01,"BOGMBASE",2845300,2023-11-18,2023-11-18
"651",2013-03-01,"BOGMBASE",2935000,2023-11-18,2023-11-18
"652",2013-04-01,"BOGMBASE",3011700,2023-11-18,2023-11-18
"653",2013-05-01,"BOGMBASE",3116900,2023-11-18,2023-11-18
"654",2013-06-01,"BOGMBASE",3201500,2023-11-18,2023-11-18
"655",2013-07-01,"BOGMBASE",3290900,2023-11-18,2023-11-18
"656",2013-08-01,"BOGMBASE",3398900,2023-11-18,2023-11-18
"657",2013-09-01,"BOGMBASE",3486900,2023-11-18,2023-11-18
"658",2013-10-01,"BOGMBASE",3589500,2023-11-18,2023-11-18
"659",2013-11-01,"BOGMBASE",3684600,2023-11-18,2023-11-18
"660",2013-12-01,"BOGMBASE",3717500,2023-11-18,2023-11-18
"661",2014-01-01,"BOGMBASE",3728500,2023-11-18,2023-11-18
"662",2014-02-01,"BOGMBASE",3833400,2023-11-18,2023-11-18
"663",2014-03-01,"BOGMBASE",3885900,2023-11-18,2023-11-18
"664",2014-04-01,"BOGMBASE",3930700,2023-11-18,2023-11-18
"665",2014-05-01,"BOGMBASE",3911500,2023-11-18,2023-11-18
"666",2014-06-01,"BOGMBASE",3948700,2023-11-18,2023-11-18
"667",2014-07-01,"BOGMBASE",3989100,2023-11-18,2023-11-18
"668",2014-08-01,"BOGMBASE",4075000,2023-11-18,2023-11-18
"669",2014-09-01,"BOGMBASE",4049200,2023-11-18,2023-11-18
"670",2014-10-01,"BOGMBASE",4001500,2023-11-18,2023-11-18
"671",2014-11-01,"BOGMBASE",3830400,2023-11-18,2023-11-18
"672",2014-12-01,"BOGMBASE",3934500,2023-11-18,2023-11-18
"673",2015-01-01,"BOGMBASE",4017100,2023-11-18,2023-11-18
"674",2015-02-01,"BOGMBASE",3840500,2023-11-18,2023-11-18
"675",2015-03-01,"BOGMBASE",4030600,2023-11-18,2023-11-18
"676",2015-04-01,"BOGMBASE",4059400,2023-11-18,2023-11-18
"677",2015-05-01,"BOGMBASE",3949400,2023-11-18,2023-11-18
"678",2015-06-01,"BOGMBASE",3919600,2023-11-18,2023-11-18
"679",2015-07-01,"BOGMBASE",3961200,2023-11-18,2023-11-18
"680",2015-08-01,"BOGMBASE",3984000,2023-11-18,2023-11-18
"681",2015-09-01,"BOGMBASE",4028500,2023-11-18,2023-11-18
"682",2015-10-01,"BOGMBASE",4060500,2023-11-18,2023-11-18
"683",2015-11-01,"BOGMBASE",4006700,2023-11-18,2023-11-18
"684",2015-12-01,"BOGMBASE",3835800,2023-11-18,2023-11-18
"685",2016-01-01,"BOGMBASE",3792700,2023-11-18,2023-11-18
"686",2016-02-01,"BOGMBASE",3872500,2023-11-18,2023-11-18
"687",2016-03-01,"BOGMBASE",3898400,2023-11-18,2023-11-18
"688",2016-04-01,"BOGMBASE",3872900,2023-11-18,2023-11-18
"689",2016-05-01,"BOGMBASE",3836500,2023-11-18,2023-11-18
"690",2016-06-01,"BOGMBASE",3825500,2023-11-18,2023-11-18
"691",2016-07-01,"BOGMBASE",3772500,2023-11-18,2023-11-18
"692",2016-08-01,"BOGMBASE",3816700,2023-11-18,2023-11-18
"693",2016-09-01,"BOGMBASE",3735900,2023-11-18,2023-11-18
"694",2016-10-01,"BOGMBASE",3572100,2023-11-18,2023-11-18
"695",2016-11-01,"BOGMBASE",3629800,2023-11-18,2023-11-18
"696",2016-12-01,"BOGMBASE",3531600,2023-11-18,2023-11-18
"697",2017-01-01,"BOGMBASE",3595500,2023-11-18,2023-11-18
"698",2017-02-01,"BOGMBASE",3746400,2023-11-18,2023-11-18
"699",2017-03-01,"BOGMBASE",3856300,2023-11-18,2023-11-18
"700",2017-04-01,"BOGMBASE",3821700,2023-11-18,2023-11-18
"701",2017-05-01,"BOGMBASE",3774400,2023-11-18,2023-11-18
"702",2017-06-01,"BOGMBASE",3762800,2023-11-18,2023-11-18
"703",2017-07-01,"BOGMBASE",3795400,2023-11-18,2023-11-18
"704",2017-08-01,"BOGMBASE",3910000,2023-11-18,2023-11-18
"705",2017-09-01,"BOGMBASE",3874500,2023-11-18,2023-11-18
"706",2017-10-01,"BOGMBASE",3829900,2023-11-18,2023-11-18
"707",2017-11-01,"BOGMBASE",3907700,2023-11-18,2023-11-18
"708",2017-12-01,"BOGMBASE",3851000,2023-11-18,2023-11-18
"709",2018-01-01,"BOGMBASE",3824800,2023-11-18,2023-11-18
"710",2018-02-01,"BOGMBASE",3855100,2023-11-18,2023-11-18
"711",2018-03-01,"BOGMBASE",3800600,2023-11-18,2023-11-18
"712",2018-04-01,"BOGMBASE",3727100,2023-11-18,2023-11-18
"713",2018-05-01,"BOGMBASE",3674800,2023-11-18,2023-11-18
"714",2018-06-01,"BOGMBASE",3650500,2023-11-18,2023-11-18
"715",2018-07-01,"BOGMBASE",3618300,2023-11-18,2023-11-18
"716",2018-08-01,"BOGMBASE",3584500,2023-11-18,2023-11-18
"717",2018-09-01,"BOGMBASE",3559800,2023-11-18,2023-11-18
"718",2018-10-01,"BOGMBASE",3520900,2023-11-18,2023-11-18
"719",2018-11-01,"BOGMBASE",3476300,2023-11-18,2023-11-18
"720",2018-12-01,"BOGMBASE",3400700,2023-11-18,2023-11-18
"721",2019-01-01,"BOGMBASE",3346900,2023-11-18,2023-11-18
"722",2019-02-01,"BOGMBASE",3353500,2023-11-18,2023-11-18
"723",2019-03-01,"BOGMBASE",3381500,2023-11-18,2023-11-18
"724",2019-04-01,"BOGMBASE",3286700,2023-11-18,2023-11-18
"725",2019-05-01,"BOGMBASE",3244500,2023-11-18,2023-11-18
"726",2019-06-01,"BOGMBASE",3274800,2023-11-18,2023-11-18
"727",2019-07-01,"BOGMBASE",3260300,2023-11-18,2023-11-18
"728",2019-08-01,"BOGMBASE",3271400,2023-11-18,2023-11-18
"729",2019-09-01,"BOGMBASE",3202700,2023-11-18,2023-11-18
"730",2019-10-01,"BOGMBASE",3252800,2023-11-18,2023-11-18
"731",2019-11-01,"BOGMBASE",3315600,2023-11-18,2023-11-18
"732",2019-12-01,"BOGMBASE",3426500,2023-11-18,2023-11-18
"733",2020-01-01,"BOGMBASE",3442600,2023-11-18,2023-11-18
"734",2020-02-01,"BOGMBASE",3454500,2023-11-18,2023-11-18
"735",2020-03-01,"BOGMBASE",3883100,2023-11-18,2023-11-18
"736",2020-04-01,"BOGMBASE",4844900,2023-11-18,2023-11-18
"737",2020-05-01,"BOGMBASE",5149400,2023-11-18,2023-11-18
"738",2020-06-01,"BOGMBASE",5001800,2023-11-18,2023-11-18
"739",2020-07-01,"BOGMBASE",4700300,2023-11-18,2023-11-18
"740",2020-08-01,"BOGMBASE",4807400,2023-11-18,2023-11-18
"741",2020-09-01,"BOGMBASE",4880300,2023-11-18,2023-11-18
"742",2020-10-01,"BOGMBASE",4917100,2023-11-18,2023-11-18
"743",2020-11-01,"BOGMBASE",5093000,2023-11-18,2023-11-18
"744",2020-12-01,"BOGMBASE",5206500,2023-11-18,2023-11-18
"745",2021-01-01,"BOGMBASE",5248000,2023-11-18,2023-11-18
"746",2021-02-01,"BOGMBASE",5446800,2023-11-18,2023-11-18
"747",2021-03-01,"BOGMBASE",5839000,2023-11-18,2023-11-18
"748",2021-04-01,"BOGMBASE",6042100,2023-11-18,2023-11-18
"749",2021-05-01,"BOGMBASE",6041900,2023-11-18,2023-11-18
"750",2021-06-01,"BOGMBASE",6027000,2023-11-18,2023-11-18
"751",2021-07-01,"BOGMBASE",6130200,2023-11-18,2023-11-18
"752",2021-08-01,"BOGMBASE",6328700,2023-11-18,2023-11-18
"753",2021-09-01,"BOGMBASE",6388800,2023-11-18,2023-11-18
"754",2021-10-01,"BOGMBASE",6330900,2023-11-18,2023-11-18
"755",2021-11-01,"BOGMBASE",6394700,2023-11-18,2023-11-18
"756",2021-12-01,"BOGMBASE",6413100,2023-11-18,2023-11-18
"757",2022-01-01,"BOGMBASE",6103900,2023-11-18,2023-11-18
"758",2022-02-01,"BOGMBASE",6039900,2023-11-18,2023-11-18
"759",2022-03-01,"BOGMBASE",6134400,2023-11-18,2023-11-18
"760",2022-04-01,"BOGMBASE",5885100,2023-11-18,2023-11-18
"761",2022-05-01,"BOGMBASE",5591500,2023-11-18,2023-11-18
"762",2022-06-01,"BOGMBASE",5506500,2023-11-18,2023-11-18
"763",2022-07-01,"BOGMBASE",5537100,2023-11-18,2023-11-18
"764",2022-08-01,"BOGMBASE",5582200,2023-11-18,2023-11-18
"765",2022-09-01,"BOGMBASE",5410900,2023-11-18,2023-11-18
"766",2022-10-01,"BOGMBASE",5340200,2023-11-18,2023-11-18
"767",2022-11-01,"BOGMBASE",5419400,2023-11-18,2023-11-18
"768",2022-12-01,"BOGMBASE",5406000,2023-11-18,2023-11-18
"769",2023-01-01,"BOGMBASE",5329000,2023-11-18,2023-11-18
"770",2023-02-01,"BOGMBASE",5321600,2023-11-18,2023-11-18
"771",2023-03-01,"BOGMBASE",5571500,2023-11-18,2023-11-18
"772",2023-04-01,"BOGMBASE",5593100,2023-11-18,2023-11-18
"773",2023-05-01,"BOGMBASE",5569600,2023-11-18,2023-11-18
"774",2023-06-01,"BOGMBASE",5608500,2023-11-18,2023-11-18
"775",2023-07-01,"BOGMBASE",5517800,2023-11-18,2023-11-18
"776",2023-08-01,"BOGMBASE",5559100,2023-11-18,2023-11-18
"777",2023-09-01,"BOGMBASE",5567100,2023-11-18,2023-11-18
