"","ticker","ref_date","volume","price_open","price_high","price_low","price_close","price_adjusted","ret_adjusted_prices","ret_closing_prices","cumret_adjusted_prices"
"19","^GSPC",1929-06-03,0,27.4099998474121,27.4099998474121,25.2700004577637,27.4099998474121,27.4099998474121,0.103906561886166,0.103906561886166,1.5520951350081
"20","^GSPC",1929-07-01,0,28.8799991607666,28.8799991607666,27.7700004577637,28.8799991607666,28.8799991607666,0.0536300372687992,0.0536300372687992,1.6353340549433
"21","^GSPC",1929-08-01,0,31.7099990844727,31.7099990844727,28.3799991607666,31.7099990844727,31.7099990844727,0.0979916899565081,0.0979916899565081,1.79558320263063
"22","^GSPC",1929-09-03,0,30.1599998474121,31.8600006103516,30.1599998474121,30.1599998474121,30.1599998474121,-0.0488804566954255,-0.0488804566954255,1.70781427565141
"23","^GSPC",1929-10-01,0,24.1499996185303,30.8099994659424,20.4300003051758,24.1499996185303,24.1499996185303,-0.199270565626264,-0.199270565626264,1.36749715895774
"24","^GSPC",1929-11-04,0,20.9200000762939,22.8799991607666,17.6599998474121,20.9200000762939,20.9200000762939,-0.133747395165918,-0.133747395165918,1.18459797605035
"25","^GSPC",1929-12-02,0,21.4500007629395,22.5699996948242,20.1599998474121,21.4500007629395,21.4500007629395,0.0253346407606418,0.0253346407606418,1.21460934021937
"26","^GSPC",1930-01-02,0,22.7900009155273,22.7900009155273,21.1800003051758,22.7900009155273,22.7900009155273,0.0624708673625363,0.0624708673625363,1.29048703920951
"27","^GSPC",1930-02-03,0,23.2800006866455,23.3600006103516,22.6399993896484,23.2800006866455,23.2800006866455,0.0215006472766008,0.0215006472766008,1.31823334585458
"28","^GSPC",1930-03-03,0,24.1499996185303,24.8500003814697,23.3600006103516,24.1499996185303,24.1499996185303,0.0373710870371167,0.0373710870371167,1.36749715895774
"29","^GSPC",1930-04-01,0,24.8999996185303,25.9200000762939,24.7299995422363,24.8999996185303,24.8999996185303,0.0310559011116722,0.0310559011116722,1.40996601549683
"30","^GSPC",1930-05-01,0,24.4899997711182,24.5699996948242,22.9799995422363,24.4899997711182,24.4899997711182,-0.0164658575780456,-0.0164658575780456,1.38674971589577
"31","^GSPC",1930-06-02,0,20.4599990844727,24.3999996185303,19.3899993896484,20.4599990844727,20.4599990844727,-0.164556991601046,-0.164556991601046,1.15855035454436
"32","^GSPC",1930-07-01,0,21.2099990844727,21.8199996948242,19.8299999237061,21.2099990844727,21.2099990844727,0.0366568931358939,0.0366568931358939,1.20101921108345
"33","^GSPC",1930-08-01,0,21.3700008392334,21.5200004577637,19.8799991607666,21.3700008392334,21.3700008392334,0.00754369456233861,0.00754369456233861,1.21007933317536
"34","^GSPC",1930-09-02,0,18.5900001525879,21.8600006103516,18.5900001525879,18.5900001525879,18.5900001525879,-0.130088936708962,-0.130088936708962,1.05266139938909
"35","^GSPC",1930-10-01,0,16.9400005340576,19.4200000762939,16.8999996185303,16.9400005340576,16.9400005340576,-0.0887573752010206,-0.0887573752010206,0.959229936603878
"36","^GSPC",1930-11-03,0,16.3799991607666,17.2000007629395,15.539999961853,16.3799991607666,16.3799991607666,-0.0330579312654177,-0.0330579312654177,0.927519779291896
"37","^GSPC",1930-12-01,0,15.3400001525879,16.9599990844727,14.4399995803833,15.3400001525879,15.3400001525879,-0.063492006194342,-0.063492006194342,0.86862968771972
"38","^GSPC",1931-01-02,0,16.1900005340576,16.4200000762939,15.0900001525879,16.1900005340576,16.1900005340576,0.055410715320386,0.055410715320386,0.916761080064794
"39","^GSPC",1931-02-02,0,18.0300006866455,18.1700000762939,16.1599998474121,18.0300006866455,18.0300006866455,0.113650407158247,0.113650407158247,1.02095135008099
"40","^GSPC",1931-03-02,0,16.6900005340576,18.0599994659424,16.6599998474121,16.6900005340576,16.6900005340576,-0.0743205824490292,-0.0743205824490292,0.94507365109085
"41","^GSPC",1931-04-01,0,15.0900001525879,16.7199993133545,14.3699998855591,15.0900001525879,15.0900001525879,-0.095865807685552,-0.095865807685552,0.854473402206692
"42","^GSPC",1931-05-01,0,13.0200004577637,15.4399995803833,13.0200004577637,13.0200004577637,13.0200004577637,-0.137176916758958,-0.137176916758958,0.737259375439441
"43","^GSPC",1931-06-01,0,14.8299999237061,15.3500003814697,12.1999998092651,14.8299999237061,14.8299999237061,0.139016851175539,0.139016851175539,0.839750852312676
"44","^GSPC",1931-07-01,0,13.7299995422363,15.2600002288818,13.7299995422363,13.7299995422363,13.7299995422363,-0.0741739977834628,-0.0741739977834628,0.777463174454575
"45","^GSPC",1931-08-03,0,13.8599996566772,14.289999961853,13.5500001907349,13.8599996566772,13.8599996566772,0.00946832620358151,0.00946832620358151,0.784824449401583
"46","^GSPC",1931-09-01,0,9.71000003814697,13.9200000762939,9.71000003814697,9.71000003814697,9.71000003814697,-0.299422779316661,-0.299422779316661,0.549830131486092
"47","^GSPC",1931-10-01,0,10.4300003051758,10.960000038147,8.81999969482422,10.4300003051758,10.4300003051758,0.074150387662224,0.074150387662224,0.590600248884158
"48","^GSPC",1931-11-02,0,9.5,11.5200004577637,9.3100004196167,9.5,9.5,-0.0891658943398379,-0.0891658943398379,0.537938849495071
"49","^GSPC",1931-12-01,0,8.11999988555908,9.38000011444092,7.71999979019165,8.11999988555908,8.11999988555908,-0.145263169941149,-0.145263169941149,0.459796146982922
"50","^GSPC",1932-01-04,0,7.94000005722046,8.92000007629395,7.55000019073486,7.94000005722046,7.94000005722046,-0.0221674668565872,-0.0221674668565872,0.449603631133892
"51","^GSPC",1932-02-01,0,8.28999996185303,8.84000015258789,7.5,8.28999996185303,8.28999996185303,0.044080592205322,0.044080592205322,0.469422425451937
"52","^GSPC",1932-03-01,0,7.30999994277954,8.97999954223633,7.30999994277954,7.30999994277954,7.30999994277954,-0.11821471937069,-0.11821471937069,0.413929785160828
"53","^GSPC",1932-04-01,0,5.82999992370605,7.17999982833862,5.82999992370605,5.82999992370605,5.82999992370605,-0.202462384495004,-0.202462384495004,0.330124573843662
"54","^GSPC",1932-05-02,0,4.46999979019165,6.09000015258789,4.46999979019165,4.46999979019165,4.46999979019165,-0.233276183758484,-0.233276183758484,0.253114373092516
"55","^GSPC",1932-06-01,0,4.42999982833862,5.11999988555908,4.40000009536743,4.42999982833862,4.42999982833862,-0.00894853774731663,-0.00894853774731663,0.25084936957051
"56","^GSPC",1932-07-01,0,6.03000020980835,6.03000020980835,4.40999984741211,6.03000020980835,6.03000020980835,0.361173915004365,0.361173915004365,0.341449618454667
"57","^GSPC",1932-08-01,0,8.39000034332275,8.57999992370605,5.86999988555908,8.39000034332275,8.39000034332275,0.391376459602049,0.391376459602049,0.475084961257926
"58","^GSPC",1932-09-01,0,8.07999992370605,9.3100004196167,7.34000015258789,8.07999992370605,8.07999992370605,-0.0369487970120782,-0.0369487970120782,0.457531143460916
"59","^GSPC",1932-10-03,0,6.96000003814697,8.0600004196167,6.42000007629395,6.96000003814697,6.96000003814697,-0.138613848531495,-0.138613848531495,0.394110990842783
"60","^GSPC",1932-11-01,0,6.55000019073486,7.67999982833862,6.48000001907349,6.55000019073486,6.55000019073486,-0.0589080237305958,-0.0589080237305958,0.370894691241727
"61","^GSPC",1932-12-01,0,6.92000007629395,7.11999988555908,6.46999979019165,6.92000007629395,6.92000007629395,0.0564885305014886,0.0564885305014886,0.391845987320776
"62","^GSPC",1933-01-03,0,6.94000005722046,7.34000015258789,6.82999992370605,6.94000005722046,6.94000005722046,0.00289017062225594,0.00289017062225594,0.392978489081779
"63","^GSPC",1933-02-01,0,5.65999984741211,6.76000022888184,5.53000020980835,5.65999984741211,5.65999984741211,-0.184438069056876,-0.184438069056876,0.320498295374647
"64","^GSPC",1933-03-01,0,5.84999990463257,6.92999982833862,5.65000009536743,5.84999990463257,5.84999990463257,0.0335689156082455,0.0335689156082455,0.331257075604665
"65","^GSPC",1933-04-03,0,7.82999992370605,7.90999984741211,5.86999988555908,7.82999992370605,7.82999992370605,0.338461547239606,0.338461547239606,0.443374857947887
"66","^GSPC",1933-05-01,0,9.64000034332275,9.77999973297119,8.34000015258789,9.64000034332275,9.64000034332275,0.23116225252273,0.23116225252273,0.545866388823067
"67","^GSPC",1933-06-01,0,10.9099998474121,10.9799995422363,9.73999977111816,10.9099998474121,10.9099998474121,0.131742682454263,0.131742682454263,0.617780291148239
"68","^GSPC",1933-07-03,0,9.94999980926514,12.1999998092651,9.64999961853027,9.94999980926514,9.94999980926514,-0.0879926720049119,-0.0879926720049119,0.563420152618133
"69","^GSPC",1933-08-01,0,11.0900001525879,11.2799997329712,10.0500001907349,11.0900001525879,11.0900001525879,0.114572901022693,0.114572901022693,0.627972833998241
"70","^GSPC",1933-09-01,0,9.72000026702881,11.2299995422363,9.64999961853027,9.72000026702881,9.72000026702881,-0.123534703941315,-0.123534703941315,0.55039639586708
"71","^GSPC",1933-10-02,0,8.96000003814697,10.3199996948242,8.60999965667725,8.96000003814697,8.96000003814697,-0.0781893218110118,-0.0781893218110118,0.507361274947008
"72","^GSPC",1933-11-01,0,9.88000011444092,10.2299995422363,9.11999988555908,9.88000011444092,9.88000011444092,0.102678579506369,0.102678579506369,0.559456409955107
"73","^GSPC",1933-12-01,0,9.97000026702881,10.3100004196167,9.55000019073486,9.97000026702881,9.97000026702881,0.00910932707949508,0.00910932707949508,0.564552681380108
"74","^GSPC",1934-01-02,0,11.1700000762939,11.3299999237061,9.76000022888184,11.1700000762939,11.1700000762939,0.120361060895212,0.120361060895212,0.632502841042255
"75","^GSPC",1934-02-01,0,10.7600002288818,11.8199996948242,10.6899995803833,10.7600002288818,10.7600002288818,-0.0367054471451841,-0.0367054471451841,0.609286541441199
"76","^GSPC",1934-03-01,0,10.6199998855591,11.0699996948242,10.4200000762939,10.6199998855591,10.6199998855591,-0.013011184046908,-0.013011184046908,0.601359002113204
"77","^GSPC",1934-04-02,0,10.460000038147,11.1599998474121,10.460000038147,10.460000038147,10.460000038147,-0.0150658991653734,-0.0150658991653734,0.592298988025177
"78","^GSPC",1934-05-01,0,9.60999965667725,10.460000038147,9.44999980926514,9.60999965667725,9.60999965667725,-0.0812619864598306,-0.0812619864598306,0.544167595680104
"79","^GSPC",1934-06-01,0,9.8100004196167,10.3699998855591,9.38000011444092,9.8100004196167,9.8100004196167,0.0208117346602077,0.0208117346602077,0.555492667292081
"80","^GSPC",1934-07-02,0,8.68000030517578,9.98999977111816,8.35999965667725,8.68000030517578,8.68000030517578,-0.115188589817111,-0.115188589817111,0.49150625029296
"81","^GSPC",1934-08-01,0,9.14999961853027,9.52000045776367,8.6899995803833,9.14999961853027,9.14999961853027,0.0541473844274218,0.0541473844274218,0.518120028176054
"82","^GSPC",1934-09-04,0,9.07999992370605,9.21000003814697,8.44999980926514,9.07999992370605,9.07999992370605,-0.00765024019044303,-0.00765024019044303,0.514156285513028
"83","^GSPC",1934-10-01,0,8.8100004196167,9.1899995803833,8.76000022888184,8.8100004196167,8.8100004196167,-0.0297356284535246,-0.0297356284535246,0.498867525239968
"84","^GSPC",1934-11-01,0,9.53999996185303,9.53999996185303,8.77000045776367,9.53999996185303,9.53999996185303,0.0828603300189275,0.0828603300189275,0.540203853017078
"85","^GSPC",1934-12-03,0,9.5,9.5600004196167,9.02000045776367,9.5,9.5,-0.00419286813553177,-0.00419286813553177,0.537938849495071
"86","^GSPC",1935-01-02,0,9.10000038146973,9.57999992370605,8.96000003814697,9.10000038146973,9.10000038146973,-0.0421052230031866,-0.0421052230031866,0.515288814275003
"87","^GSPC",1935-02-01,0,8.73999977111816,9.34000015258789,8.73999977111816,8.73999977111816,8.73999977111816,-0.0395605049736734,-0.0395605049736734,0.494903728574999
"88","^GSPC",1935-03-01,0,8.44999980926514,8.78999996185303,8.0600004196167,8.44999980926514,8.44999980926514,-0.0331807745363277,-0.0331807745363277,0.478482439539964
"89","^GSPC",1935-04-01,0,9.27999973297119,9.4399995803833,8.22000026702881,9.27999973297119,9.27999973297119,0.0982248452592849,0.0982248452592849,0.525481303123062
"90","^GSPC",1935-05-01,0,9.57999992370605,10.0699996948242,9.14999961853027,9.57999992370605,9.57999992370605,0.0323276076904382,0.0323276076904382,0.542468856539084
"91","^GSPC",1935-06-03,0,10.2399997711182,10.4700002670288,9.67000007629395,10.2399997711182,10.2399997711182,0.0688935128046209,0.0688935128046209,0.579841441653168
"92","^GSPC",1935-07-01,0,11.0799999237061,11.0799999237061,10.2799997329712,11.0799999237061,11.0799999237061,0.082031266734703,0.082031266734703,0.627406569617254
"93","^GSPC",1935-08-01,0,11.2399997711182,11.6700000762939,10.6199998855591,11.2399997711182,11.2399997711182,0.0144404195409591,0.0144404195409591,0.636466583705281
"94","^GSPC",1935-09-03,0,11.5900001525879,11.9200000762939,11.210000038147,11.5900001525879,11.5900001525879,0.0311388246082596,0.0311388246082596,0.656285405024298
"95","^GSPC",1935-10-01,0,12.460000038147,12.460000038147,11.1000003814697,12.460000038147,12.460000038147,0.075064700095351,0.075064700095351,0.705549272129403
"96","^GSPC",1935-11-01,0,12.9399995803833,13.460000038147,12.6099996566772,12.9399995803833,12.9399995803833,0.0385232376217322,0.0385232376217322,0.732729314393484
"97","^GSPC",1935-12-02,0,13.4300003051758,13.4300003051758,12.75,13.4300003051758,13.4300003051758,0.0378671360650822,0.0378671360650822,0.760475675040496
"98","^GSPC",1936-01-02,0,14.3100004196167,14.3100004196167,13.3999996185303,14.3100004196167,14.3100004196167,0.0655249511872145,0.0655249511872145,0.810305806526589
"99","^GSPC",1936-02-03,0,14.6000003814697,14.8699998855591,14.3199996948242,14.6000003814697,14.6000003814697,0.0202655453074261,0.0202655453074261,0.826727095561624
"100","^GSPC",1936-03-02,0,14.9200000762939,15.1000003814697,14.2399997711182,14.9200000762939,14.9200000762939,0.0219177867440581,0.0219177867440581,0.844847123737678
"101","^GSPC",1936-04-01,0,13.7700004577637,15.5100002288818,13.5299997329712,13.7700004577637,13.7700004577637,-0.0770777220274604,-0.0770777220274604,0.779728231978526
"102","^GSPC",1936-05-01,0,14.3999996185303,14.4499998092651,13.8199996948242,14.3999996185303,14.3999996185303,0.0457515715194767,0.0457515715194767,0.815402023949646
"103","^GSPC",1936-06-01,0,14.8400001525879,15.1599998474121,14.1199998855591,14.8400001525879,14.8400001525879,0.0305555934523369,0.0305555934523369,0.840317116693664
"104","^GSPC",1936-07-01,0,15.8500003814697,16.1499996185303,14.8100004196167,15.8500003814697,15.8500003814697,0.0680593139148793,0.0680593139148793,0.897508523126765
"105","^GSPC",1936-08-03,0,15.9899997711182,16.2000007629395,15.3199996948242,15.9899997711182,15.9899997711182,0.0088327688504104,0.0088327688504104,0.905436008452817
"106","^GSPC",1936-09-01,0,16.0100002288818,16.2900009155273,15,16.0100002288818,16.0100002288818,0.00125081038461294,0.00125081038461294,0.906568537214792
"107","^GSPC",1936-10-01,0,17.2299995422363,17.2299995422363,16.0400009155273,17.2299995422363,17.2299995422363,0.0762023295386112,0.0762023295386112,0.97565117163697
"108","^GSPC",1936-11-02,0,17.2800006866455,17.6900005340576,16.8899993896484,17.2800006866455,17.2800006866455,0.00290198176074297,0.00290198176074297,0.978482493541908
"109","^GSPC",1936-12-01,0,17.1800003051758,17.3199996948242,16.6499996185303,17.1800003051758,17.1800003051758,-0.00578705888287434,-0.00578705888287434,0.97281995773592
"110","^GSPC",1937-01-04,0,17.7700004577637,17.9599990844727,16.9300003051758,17.7700004577637,17.7700004577637,0.0343422667117266,0.0343422667117266,1.00622880018698
"111","^GSPC",1937-02-01,0,18.0599994659424,18.3700008392334,17.8600006103516,18.0599994659424,18.0599994659424,0.0163195836076646,0.0163195836076646,1.02265003522007
"112","^GSPC",1937-03-01,0,17.9200000762939,18.6700000762939,17.2199993133545,17.9200000762939,17.9200000762939,-0.00775190441796236,-0.00775190441796236,1.01472254989402
"113","^GSPC",1937-04-01,0,16.4300003051758,17.7099990844727,15.9899997711182,16.4300003051758,16.4300003051758,-0.08314730830215,-0.08314730830215,0.930351101196835
"114","^GSPC",1937-05-03,0,16.2600002288818,16.7299995422363,15.6199998855591,16.2600002288818,16.2600002288818,-0.0103469308056185,-0.0103469308056185,0.92072482272782
"115","^GSPC",1937-06-01,0,15.3999996185303,16.2800006866455,15.1199998855591,15.3999996185303,15.3999996185303,-0.0528905656977782,-0.0528905656977782,0.87202716600176
"116","^GSPC",1937-07-01,0,16.7700004577637,17.0599994659424,15.4700002670288,16.7700004577637,16.7700004577637,0.0889610956603482,0.0889610956603482,0.949603658134864
"117","^GSPC",1937-08-02,0,16.0400009155273,17.2700004577637,15.8800001144409,16.0400009155273,16.0400009155273,-0.0435300848127511,-0.0435300848127511,0.908267330357755
"118","^GSPC",1937-09-01,0,13.7600002288818,15.6099996566772,13.1999998092651,13.7600002288818,13.7600002288818,-0.142144673099013,-0.142144673099013,0.779161967597538
"119","^GSPC",1937-10-01,0,12.3500003814697,13.7200002670288,10.7600002288818,12.3500003814697,12.3500003814697,-0.102470917438836,-0.102470917438836,0.69932052594437
"120","^GSPC",1937-11-01,0,11.1099996566772,12.0799999237061,10.1700000762939,11.1099996566772,11.1099996566772,-0.100404913885915,-0.100404913885915,0.629105308758273
"121","^GSPC",1937-12-01,0,10.5500001907349,11.4200000762939,10.3100004196167,10.5500001907349,10.5500001907349,-0.05040499399168,-0.05040499399168,0.597395259450178
"122","^GSPC",1938-01-03,0,10.6899995803833,11.9499998092651,10.5200004577637,10.6899995803833,10.6899995803833,0.0132700840869544,0.0132700840869544,0.60532274477623
"123","^GSPC",1938-02-01,0,11.3400001525879,11.6800003051758,10.3400001525879,11.3400001525879,11.3400001525879,0.0608045460915989,0.0608045460915989,0.64212911951127
"124","^GSPC",1938-03-01,0,8.5,11.460000038147,8.5,8.5,8.5,-0.250440927193442,-0.250440927193442,0.481313707442958
"125","^GSPC",1938-04-01,0,9.77999973297119,10.4499998092651,8.90999984741211,9.77999973297119,9.77999973297119,0.150588203878964,0.150588203878964,0.553793874149119
"126","^GSPC",1938-05-02,0,9.27000045776367,10.6300001144409,9.27000045776367,9.27000045776367,9.27000045776367,-0.0521471665779464,-0.0521471665779464,0.524915092744018
"127","^GSPC",1938-06-01,0,11.5600004196167,11.7200002670288,9.42000007629395,11.5600004196167,11.5600004196167,0.247033424894293,0.247033424894293,0.654586665883279
"128","^GSPC",1938-07-01,0,12.3299999237061,12.8000001907349,11.7299995422363,12.3299999237061,12.3299999237061,0.0666089512231078,0.0666089512231078,0.698187997182395
"129","^GSPC",1938-08-01,0,12.0600004196167,12.7299995422363,11.8500003814697,12.0600004196167,12.0600004196167,-0.0218977701346328,-0.0218977701346328,0.682899236909335
"130","^GSPC",1938-09-01,0,12.2399997711182,12.4099998474121,10.9899997711182,12.2399997711182,12.2399997711182,0.0149253188423344,0.0149253188423344,0.693091725757394
"131","^GSPC",1938-10-03,0,13.1700000762939,13.9099998474121,12.4799995422363,13.1700000762939,13.1700000762939,0.0759804185103201,0.0759804185103201,0.745753125146481
"132","^GSPC",1938-11-01,0,12.7299995422363,13.789999961853,12.3699998855591,12.7299995422363,12.7299995422363,-0.0334093038351321,-0.0334093038351321,0.720838032402463
"133","^GSPC",1938-12-01,0,13.1400003433228,13.1400003433228,12.3199996948242,13.1400003433228,13.1400003433228,0.0322074482191537,0.0322074482191537,0.744054386005461
"134","^GSPC",1939-01-03,0,12.3000001907349,13.2299995422363,11.5299997329712,12.3000001907349,12.3000001907349,-0.0639269505814546,-0.0639269505814546,0.696489258041376
"135","^GSPC",1939-02-01,0,12.6999998092651,12.6999998092651,12.1199998855591,12.6999998092651,12.6999998092651,0.0325202936851643,0.0325202936851643,0.719139293261444
"136","^GSPC",1939-03-01,0,10.9799995422363,13.1000003814697,10.9799995422363,10.9799995422363,10.9799995422363,-0.135433093926033,-0.135433093926033,0.621744033811265
"137","^GSPC",1939-04-03,0,10.9300003051758,11.2600002288818,10.4200000762939,10.9300003051758,10.9300003051758,-0.00455366476730867,-0.00455366476730867,0.618912819910215
"138","^GSPC",1939-05-01,0,11.6000003814697,11.6499996185303,10.8599996566772,11.6000003814697,11.6000003814697,0.0612991818469277,0.0612991818469277,0.656851669405286
"139","^GSPC",1939-06-01,0,10.8599996566772,11.8000001907349,10.789999961853,10.8599996566772,10.8599996566772,-0.0637931638325275,-0.0637931638325275,0.614949023245245
"140","^GSPC",1939-07-03,0,12.039999961853,12.1800003051758,11,12.039999961853,12.039999961853,0.108655648478797,0.108655648478797,0.68176670814736
"141","^GSPC",1939-08-01,0,11.1800003051758,12.1599998474121,10.8599996566772,11.1800003051758,11.1800003051758,-0.0714285431397034,-0.0714285431397034,0.633069105423243
"142","^GSPC",1939-09-01,0,12.789999961853,13.1700000762939,11.3000001907349,12.789999961853,12.789999961853,0.144007120995506,0.144007120995506,0.724235564686445
"143","^GSPC",1939-10-02,0,12.8299999237061,13.210000038147,12.7299995422363,12.8299999237061,12.8299999237061,0.0031274403418553,0.0031274403418553,0.726500568208452
"144","^GSPC",1939-11-01,0,12.1999998092651,12.9499998092651,12.1999998092651,12.1999998092651,12.1999998092651,-0.0491036725009533,-0.0491036725009533,0.690826722235387
"145","^GSPC",1939-12-01,0,12.460000038147,12.460000038147,12.1899995803833,12.460000038147,12.460000038147,0.0213114945038264,0.0213114945038264,0.705549272129403
"146","^GSPC",1940-01-02,0,12.0500001907349,12.7700004577637,12.0500001907349,12.0500001907349,12.0500001907349,-0.0329052846032802,-0.0329052846032802,0.682332972528348
"147","^GSPC",1940-02-01,0,12.1300001144409,12.3699998855591,12.039999961853,12.1300001144409,12.1300001144409,0.0066389977128436,0.0066389977128436,0.686862979572362
"148","^GSPC",1940-03-01,0,12.1800003051758,12.2700004577637,12,12.1800003051758,12.1800003051758,0.00412202722696908,0.00412202722696908,0.689694247475356
"149","^GSPC",1940-04-01,0,12.1899995803833,12.5900001525879,12.039999961853,12.1899995803833,12.1899995803833,0.000820958535056038,0.000820958535056038,0.6902604578544
"150","^GSPC",1940-05-01,0,9.27000045776367,12.1199998855591,9.14000034332275,9.27000045776367,9.27000045776367,-0.239540543325254,-0.239540543325254,0.524915092744019
"151","^GSPC",1940-06-03,0,9.97999954223633,10.1000003814697,8.98999977111816,9.97999954223633,9.97999954223633,0.0765910517165107,0.0765910517165107,0.565118891759153
"152","^GSPC",1940-07-01,0,10.289999961853,10.3299999237061,9.85000038146973,10.289999961853,10.289999961853,0.0310621677190213,0.0310621677190213,0.582672709556163
"153","^GSPC",1940-08-01,0,10.5,10.5,9.84000015258789,10.5,10.5,0.0204081670481517,0.0204081670481517,0.594563991547184
"154","^GSPC",1940-09-03,0,10.6599998474121,10.9300003051758,10.3000001907349,10.6599998474121,10.6599998474121,0.0152380807059151,0.0152380807059151,0.603624005635211
"155","^GSPC",1940-10-01,0,11.0799999237061,11.0799999237061,10.4700002670288,11.0799999237061,11.0799999237061,0.0393996324864776,0.0393996324864776,0.627406569617254
"156","^GSPC",1940-11-01,0,10.5699996948242,11.3900003433228,10.5600004196167,10.5699996948242,10.5699996948242,-0.0460289018405742,-0.0460289018405742,0.59852773421021
"157","^GSPC",1940-12-02,0,10.5799999237061,10.6899995803833,10.3800001144409,10.5799999237061,10.5799999237061,0.000946095474982256,0.000946095474982256,0.599093998591198
"158","^GSPC",1941-01-02,0,10.0699996948242,10.8599996566772,10.039999961853,10.0699996948242,10.0699996948242,-0.0482041807712215,-0.0482041807712215,0.570215163184154
"159","^GSPC",1941-02-03,0,9.92000007629395,10.1899995803833,9.52999973297119,9.92000007629395,9.92000007629395,-0.0148956924603851,-0.0148956924603851,0.561721413477114
"160","^GSPC",1941-03-03,0,9.96000003814697,10.1000003814697,9.76000022888184,9.96000003814697,9.96000003814697,0.00403225418804332,0.00403225418804332,0.563986416999121
"161","^GSPC",1941-04-01,0,9.3100004196167,10.1599998474121,9.3100004196167,9.3100004196167,9.3100004196167,-0.0652610056265827,-0.0652610056265827,0.527180096266025
"162","^GSPC",1941-05-01,0,9.38000011444092,9.5600004196167,9.30000019073486,9.38000011444092,9.38000011444092,0.00751876387424488,0.00751876387424488,0.531143838929051
"163","^GSPC",1941-06-02,0,9.85000038146973,9.94999980926514,9.35999965667725,9.85000038146973,9.85000038146973,0.0501066376646651,0.0501066376646651,0.557757670814088
"164","^GSPC",1941-07-01,0,10.3900003433228,10.4700002670288,9.81999969482422,10.3900003433228,10.3900003433228,0.0548223290294385,0.0548223290294385,0.588335245362152
"165","^GSPC",1941-08-01,0,10.2799997329712,10.3599996566772,10.0299997329712,10.2799997329712,10.2799997329712,-0.0105871613779355,-0.0105871613779355,0.582106445175175
"166","^GSPC",1941-09-02,0,10.1999998092651,10.4700002670288,10.0900001525879,10.1999998092651,10.1999998092651,-0.00778209394786944,-0.00778209394786944,0.577576438131162
