"","date","series_id","value","realtime_start","realtime_end"
"961",1998-01-01,"AMBNS",514.557,2023-11-18,2023-11-18
"962",1998-02-01,"AMBNS",511.165,2023-11-18,2023-11-18
"963",1998-03-01,"AMBNS",514.768,2023-11-18,2023-11-18
"964",1998-04-01,"AMBNS",518.367,2023-11-18,2023-11-18
"965",1998-05-01,"AMBNS",518.661,2023-11-18,2023-11-18
"966",1998-06-01,"AMBNS",522.08,2023-11-18,2023-11-18
"967",1998-07-01,"AMBNS",523.75,2023-11-18,2023-11-18
"968",1998-08-01,"AMBNS",525.647,2023-11-18,2023-11-18
"969",1998-09-01,"AMBNS",530.374,2023-11-18,2023-11-18
"970",1998-10-01,"AMBNS",533.368,2023-11-18,2023-11-18
"971",1998-11-01,"AMBNS",540.242,2023-11-18,2023-11-18
"972",1998-12-01,"AMBNS",549.363,2023-11-18,2023-11-18
"973",1999-01-01,"AMBNS",549.897,2023-11-18,2023-11-18
"974",1999-02-01,"AMBNS",549.039,2023-11-18,2023-11-18
"975",1999-03-01,"AMBNS",553.509,2023-11-18,2023-11-18
"976",1999-04-01,"AMBNS",557.531,2023-11-18,2023-11-18
"977",1999-05-01,"AMBNS",564.206,2023-11-18,2023-11-18
"978",1999-06-01,"AMBNS",566.779,2023-11-18,2023-11-18
"979",1999-07-01,"AMBNS",569.643,2023-11-18,2023-11-18
"980",1999-08-01,"AMBNS",571.511,2023-11-18,2023-11-18
"981",1999-09-01,"AMBNS",579.401,2023-11-18,2023-11-18
"982",1999-10-01,"AMBNS",586.813,2023-11-18,2023-11-18
"983",1999-11-01,"AMBNS",605.708,2023-11-18,2023-11-18
"984",1999-12-01,"AMBNS",636.875,2023-11-18,2023-11-18
"985",2000-01-01,"AMBNS",621.627,2023-11-18,2023-11-18
"986",2000-02-01,"AMBNS",599.635,2023-11-18,2023-11-18
"987",2000-03-01,"AMBNS",597.477,2023-11-18,2023-11-18
"988",2000-04-01,"AMBNS",599.97,2023-11-18,2023-11-18
"989",2000-05-01,"AMBNS",603.605,2023-11-18,2023-11-18
"990",2000-06-01,"AMBNS",604.605,2023-11-18,2023-11-18
"991",2000-07-01,"AMBNS",606.986,2023-11-18,2023-11-18
"992",2000-08-01,"AMBNS",604.797,2023-11-18,2023-11-18
"993",2000-09-01,"AMBNS",605.93,2023-11-18,2023-11-18
"994",2000-10-01,"AMBNS",607.14,2023-11-18,2023-11-18
"995",2000-11-01,"AMBNS",612.538,2023-11-18,2023-11-18
"996",2000-12-01,"AMBNS",621.247,2023-11-18,2023-11-18
"997",2001-01-01,"AMBNS",619.575,2023-11-18,2023-11-18
"998",2001-02-01,"AMBNS",616.717,2023-11-18,2023-11-18
"999",2001-03-01,"AMBNS",619.592,2023-11-18,2023-11-18
"1000",2001-04-01,"AMBNS",623.389,2023-11-18,2023-11-18
"1001",2001-05-01,"AMBNS",629.822,2023-11-18,2023-11-18
"1002",2001-06-01,"AMBNS",631.773,2023-11-18,2023-11-18
"1003",2001-07-01,"AMBNS",639,2023-11-18,2023-11-18
"1004",2001-08-01,"AMBNS",645.167,2023-11-18,2023-11-18
"1005",2001-09-01,"AMBNS",671.227,2023-11-18,2023-11-18
"1006",2001-10-01,"AMBNS",660.201,2023-11-18,2023-11-18
"1007",2001-11-01,"AMBNS",662.221,2023-11-18,2023-11-18
"1008",2001-12-01,"AMBNS",674.751,2023-11-18,2023-11-18
"1009",2002-01-01,"AMBNS",676.691,2023-11-18,2023-11-18
"1010",2002-02-01,"AMBNS",678.846,2023-11-18,2023-11-18
"1011",2002-03-01,"AMBNS",682.259,2023-11-18,2023-11-18
"1012",2002-04-01,"AMBNS",686.698,2023-11-18,2023-11-18
"1013",2002-05-01,"AMBNS",692.215,2023-11-18,2023-11-18
"1014",2002-06-01,"AMBNS",696.098,2023-11-18,2023-11-18
"1015",2002-07-01,"AMBNS",701.747,2023-11-18,2023-11-18
"1016",2002-08-01,"AMBNS",702.364,2023-11-18,2023-11-18
"1017",2002-09-01,"AMBNS",704.176,2023-11-18,2023-11-18
"1018",2002-10-01,"AMBNS",706.748,2023-11-18,2023-11-18
"1019",2002-11-01,"AMBNS",713.374,2023-11-18,2023-11-18
"1020",2002-12-01,"AMBNS",723.993,2023-11-18,2023-11-18
"1021",2003-01-01,"AMBNS",722.683,2023-11-18,2023-11-18
"1022",2003-02-01,"AMBNS",725.579,2023-11-18,2023-11-18
"1023",2003-03-01,"AMBNS",729.431,2023-11-18,2023-11-18
"1024",2003-04-01,"AMBNS",734.238,2023-11-18,2023-11-18
"1025",2003-05-01,"AMBNS",738.222,2023-11-18,2023-11-18
"1026",2003-06-01,"AMBNS",738.944,2023-11-18,2023-11-18
"1027",2003-07-01,"AMBNS",742.471,2023-11-18,2023-11-18
"1028",2003-08-01,"AMBNS",745.372,2023-11-18,2023-11-18
"1029",2003-09-01,"AMBNS",745.805,2023-11-18,2023-11-18
"1030",2003-10-01,"AMBNS",749.714,2023-11-18,2023-11-18
"1031",2003-11-01,"AMBNS",755.602,2023-11-18,2023-11-18
"1032",2003-12-01,"AMBNS",763.476,2023-11-18,2023-11-18
"1033",2004-01-01,"AMBNS",760.057,2023-11-18,2023-11-18
"1034",2004-02-01,"AMBNS",759.753,2023-11-18,2023-11-18
"1035",2004-03-01,"AMBNS",761.246,2023-11-18,2023-11-18
"1036",2004-04-01,"AMBNS",765.55,2023-11-18,2023-11-18
"1037",2004-05-01,"AMBNS",769.517,2023-11-18,2023-11-18
"1038",2004-06-01,"AMBNS",774.401,2023-11-18,2023-11-18
"1039",2004-07-01,"AMBNS",781.885,2023-11-18,2023-11-18
"1040",2004-08-01,"AMBNS",781.515,2023-11-18,2023-11-18
"1041",2004-09-01,"AMBNS",786.259,2023-11-18,2023-11-18
"1042",2004-10-01,"AMBNS",787.783,2023-11-18,2023-11-18
"1043",2004-11-01,"AMBNS",794.524,2023-11-18,2023-11-18
"1044",2004-12-01,"AMBNS",798.967,2023-11-18,2023-11-18
"1045",2005-01-01,"AMBNS",797.208,2023-11-18,2023-11-18
"1046",2005-02-01,"AMBNS",796.764,2023-11-18,2023-11-18
"1047",2005-03-01,"AMBNS",797.604,2023-11-18,2023-11-18
"1048",2005-04-01,"AMBNS",799.687,2023-11-18,2023-11-18
"1049",2005-05-01,"AMBNS",799.742,2023-11-18,2023-11-18
"1050",2005-06-01,"AMBNS",803.894,2023-11-18,2023-11-18
"1051",2005-07-01,"AMBNS",807.557,2023-11-18,2023-11-18
"1052",2005-08-01,"AMBNS",807.746,2023-11-18,2023-11-18
"1053",2005-09-01,"AMBNS",812.393,2023-11-18,2023-11-18
"1054",2005-10-01,"AMBNS",812.16,2023-11-18,2023-11-18
"1055",2005-11-01,"AMBNS",818.136,2023-11-18,2023-11-18
"1056",2005-12-01,"AMBNS",826.827,2023-11-18,2023-11-18
"1057",2006-01-01,"AMBNS",828.699,2023-11-18,2023-11-18
"1058",2006-02-01,"AMBNS",828.605,2023-11-18,2023-11-18
"1059",2006-03-01,"AMBNS",830.6,2023-11-18,2023-11-18
"1060",2006-04-01,"AMBNS",832.577,2023-11-18,2023-11-18
"1061",2006-05-01,"AMBNS",836.245,2023-11-18,2023-11-18
"1062",2006-06-01,"AMBNS",835.791,2023-11-18,2023-11-18
"1063",2006-07-01,"AMBNS",835.986,2023-11-18,2023-11-18
"1064",2006-08-01,"AMBNS",834.318,2023-11-18,2023-11-18
"1065",2006-09-01,"AMBNS",834.19,2023-11-18,2023-11-18
"1066",2006-10-01,"AMBNS",833.211,2023-11-18,2023-11-18
"1067",2006-11-01,"AMBNS",841.006,2023-11-18,2023-11-18
"1068",2006-12-01,"AMBNS",849.407,2023-11-18,2023-11-18
"1069",2007-01-01,"AMBNS",847.103,2023-11-18,2023-11-18
"1070",2007-02-01,"AMBNS",843.383,2023-11-18,2023-11-18
"1071",2007-03-01,"AMBNS",844.67,2023-11-18,2023-11-18
"1072",2007-04-01,"AMBNS",846.157,2023-11-18,2023-11-18
"1073",2007-05-01,"AMBNS",848.862,2023-11-18,2023-11-18
"1074",2007-06-01,"AMBNS",850.035,2023-11-18,2023-11-18
"1075",2007-07-01,"AMBNS",852.857,2023-11-18,2023-11-18
"1076",2007-08-01,"AMBNS",853.061,2023-11-18,2023-11-18
"1077",2007-09-01,"AMBNS",851.416,2023-11-18,2023-11-18
"1078",2007-10-01,"AMBNS",851.617,2023-11-18,2023-11-18
"1079",2007-11-01,"AMBNS",858.126,2023-11-18,2023-11-18
"1080",2007-12-01,"AMBNS",859.204,2023-11-18,2023-11-18
"1081",2008-01-01,"AMBNS",855.006,2023-11-18,2023-11-18
"1082",2008-02-01,"AMBNS",853.182,2023-11-18,2023-11-18
"1083",2008-03-01,"AMBNS",857.102,2023-11-18,2023-11-18
"1084",2008-04-01,"AMBNS",852.832,2023-11-18,2023-11-18
"1085",2008-05-01,"AMBNS",859.928,2023-11-18,2023-11-18
"1086",2008-06-01,"AMBNS",862.751,2023-11-18,2023-11-18
"1087",2008-07-01,"AMBNS",872.666,2023-11-18,2023-11-18
"1088",2008-08-01,"AMBNS",871.953,2023-11-18,2023-11-18
"1089",2008-09-01,"AMBNS",936.449,2023-11-18,2023-11-18
"1090",2008-10-01,"AMBNS",1135.793,2023-11-18,2023-11-18
"1091",2008-11-01,"AMBNS",1481.97,2023-11-18,2023-11-18
"1092",2008-12-01,"AMBNS",1692.58,2023-11-18,2023-11-18
"1093",2009-01-01,"AMBNS",1737.561,2023-11-18,2023-11-18
"1094",2009-02-01,"AMBNS",1582.888,2023-11-18,2023-11-18
"1095",2009-03-01,"AMBNS",1661.594,2023-11-18,2023-11-18
"1096",2009-04-01,"AMBNS",1781.823,2023-11-18,2023-11-18
"1097",2009-05-01,"AMBNS",1797.662,2023-11-18,2023-11-18
"1098",2009-06-01,"AMBNS",1701.768,2023-11-18,2023-11-18
"1099",2009-07-01,"AMBNS",1695.747,2023-11-18,2023-11-18
"1100",2009-08-01,"AMBNS",1727.451,2023-11-18,2023-11-18
"1101",2009-09-01,"AMBNS",1819.668,2023-11-18,2023-11-18
"1102",2009-10-01,"AMBNS",1964.315,2023-11-18,2023-11-18
"1103",2009-11-01,"AMBNS",2046.347,2023-11-18,2023-11-18
"1104",2009-12-01,"AMBNS",2045.522,2023-11-18,2023-11-18
"1105",2010-01-01,"AMBNS",2018.743,2023-11-18,2023-11-18
"1106",2010-02-01,"AMBNS",2141.174,2023-11-18,2023-11-18
"1107",2010-03-01,"AMBNS",2097.924,2023-11-18,2023-11-18
"1108",2010-04-01,"AMBNS",2037.644,2023-11-18,2023-11-18
"1109",2010-05-01,"AMBNS",2032.786,2023-11-18,2023-11-18
"1110",2010-06-01,"AMBNS",2021.411,2023-11-18,2023-11-18
"1111",2010-07-01,"AMBNS",2017.643,2023-11-18,2023-11-18
"1112",2010-08-01,"AMBNS",2013.93,2023-11-18,2023-11-18
"1113",2010-09-01,"AMBNS",1981.158,2023-11-18,2023-11-18
"1114",2010-10-01,"AMBNS",1987.401,2023-11-18,2023-11-18
"1115",2010-11-01,"AMBNS",1992.808,2023-11-18,2023-11-18
"1116",2010-12-01,"AMBNS",2037.414,2023-11-18,2023-11-18
"1117",2011-01-01,"AMBNS",2065.997,2023-11-18,2023-11-18
"1118",2011-02-01,"AMBNS",2233.379,2023-11-18,2023-11-18
"1119",2011-03-01,"AMBNS",2418.235,2023-11-18,2023-11-18
"1120",2011-04-01,"AMBNS",2523.424,2023-11-18,2023-11-18
"1121",2011-05-01,"AMBNS",2588.177,2023-11-18,2023-11-18
"1122",2011-06-01,"AMBNS",2668.01,2023-11-18,2023-11-18
"1123",2011-07-01,"AMBNS",2706.778,2023-11-18,2023-11-18
"1124",2011-08-01,"AMBNS",2679.411,2023-11-18,2023-11-18
"1125",2011-09-01,"AMBNS",2656.543,2023-11-18,2023-11-18
"1126",2011-10-01,"AMBNS",2663.548,2023-11-18,2023-11-18
"1127",2011-11-01,"AMBNS",2625.315,2023-11-18,2023-11-18
"1128",2011-12-01,"AMBNS",2640.078,2023-11-18,2023-11-18
"1129",2012-01-01,"AMBNS",2659.039,2023-11-18,2023-11-18
"1130",2012-02-01,"AMBNS",2720.795,2023-11-18,2023-11-18
"1131",2012-03-01,"AMBNS",2673.317,2023-11-18,2023-11-18
"1132",2012-04-01,"AMBNS",2665.101,2023-11-18,2023-11-18
"1133",2012-05-01,"AMBNS",2632.839,2023-11-18,2023-11-18
"1134",2012-06-01,"AMBNS",2641.487,2023-11-18,2023-11-18
"1135",2012-07-01,"AMBNS",2672.63,2023-11-18,2023-11-18
"1136",2012-08-01,"AMBNS",2668.787,2023-11-18,2023-11-18
"1137",2012-09-01,"AMBNS",2616.571,2023-11-18,2023-11-18
"1138",2012-10-01,"AMBNS",2634.377,2023-11-18,2023-11-18
"1139",2012-11-01,"AMBNS",2667.679,2023-11-18,2023-11-18
"1140",2012-12-01,"AMBNS",2694.343,2023-11-18,2023-11-18
"1141",2013-01-01,"AMBNS",2760.986,2023-11-18,2023-11-18
"1142",2013-02-01,"AMBNS",2861.542,2023-11-18,2023-11-18
"1143",2013-03-01,"AMBNS",2961.377,2023-11-18,2023-11-18
"1144",2013-04-01,"AMBNS",3035.849,2023-11-18,2023-11-18
"1145",2013-05-01,"AMBNS",3136.493,2023-11-18,2023-11-18
"1146",2013-06-01,"AMBNS",3218.136,2023-11-18,2023-11-18
"1147",2013-07-01,"AMBNS",3314.256,2023-11-18,2023-11-18
"1148",2013-08-01,"AMBNS",3418.306,2023-11-18,2023-11-18
"1149",2013-09-01,"AMBNS",3508.905,2023-11-18,2023-11-18
"1150",2013-10-01,"AMBNS",3610.435,2023-11-18,2023-11-18
"1151",2013-11-01,"AMBNS",3705.159,2023-11-18,2023-11-18
"1152",2013-12-01,"AMBNS",3736.862,2023-11-18,2023-11-18
"1153",2014-01-01,"AMBNS",3749.541,2023-11-18,2023-11-18
"1154",2014-02-01,"AMBNS",3851.917,2023-11-18,2023-11-18
"1155",2014-03-01,"AMBNS",3909.651,2023-11-18,2023-11-18
"1156",2014-04-01,"AMBNS",3952.139,2023-11-18,2023-11-18
"1157",2014-05-01,"AMBNS",3929.115,2023-11-18,2023-11-18
"1158",2014-06-01,"AMBNS",3965.744,2023-11-18,2023-11-18
"1159",2014-07-01,"AMBNS",4013.81,2023-11-18,2023-11-18
"1160",2014-08-01,"AMBNS",4095.659,2023-11-18,2023-11-18
"1161",2014-09-01,"AMBNS",4072.006,2023-11-18,2023-11-18
"1162",2014-10-01,"AMBNS",4018.823,2023-11-18,2023-11-18
"1163",2014-11-01,"AMBNS",3851.254,2023-11-18,2023-11-18
"1164",2014-12-01,"AMBNS",3953.015,2023-11-18,2023-11-18
"1165",2015-01-01,"AMBNS",4037.175,2023-11-18,2023-11-18
"1166",2015-02-01,"AMBNS",3849.09,2023-11-18,2023-11-18
"1167",2015-03-01,"AMBNS",4064.785,2023-11-18,2023-11-18
"1168",2015-04-01,"AMBNS",4075.81,2023-11-18,2023-11-18
"1169",2015-05-01,"AMBNS",3955.722,2023-11-18,2023-11-18
"1170",2015-06-01,"AMBNS",3946.095,2023-11-18,2023-11-18
"1171",2015-07-01,"AMBNS",3994.394,2023-11-18,2023-11-18
"1172",2015-08-01,"AMBNS",4001.923,2023-11-18,2023-11-18
"1173",2015-09-01,"AMBNS",4049.583,2023-11-18,2023-11-18
"1174",2015-10-01,"AMBNS",4076.198,2023-11-18,2023-11-18
"1175",2015-11-01,"AMBNS",4029.394,2023-11-18,2023-11-18
"1176",2015-12-01,"AMBNS",3869.438,2023-11-18,2023-11-18
"1177",2016-01-01,"AMBNS",3796.011,2023-11-18,2023-11-18
"1178",2016-02-01,"AMBNS",3891.058,2023-11-18,2023-11-18
"1179",2016-03-01,"AMBNS",3910.592,2023-11-18,2023-11-18
"1180",2016-04-01,"AMBNS",3899.466,2023-11-18,2023-11-18
"1181",2016-05-01,"AMBNS",3855.24,2023-11-18,2023-11-18
"1182",2016-06-01,"AMBNS",3841.284,2023-11-18,2023-11-18
"1183",2016-07-01,"AMBNS",3793.399,2023-11-18,2023-11-18
"1184",2016-08-01,"AMBNS",3841.592,2023-11-18,2023-11-18
"1185",2016-09-01,"AMBNS",3750.02,2023-11-18,2023-11-18
"1186",2016-10-01,"AMBNS",3587.953,2023-11-18,2023-11-18
"1187",2016-11-01,"AMBNS",3651.992,2023-11-18,2023-11-18
"1188",2016-12-01,"AMBNS",3558.89,2023-11-18,2023-11-18
"1189",2017-01-01,"AMBNS",3609.684,2023-11-18,2023-11-18
"1190",2017-02-01,"AMBNS",3764.189,2023-11-18,2023-11-18
"1191",2017-03-01,"AMBNS",3871.646,2023-11-18,2023-11-18
"1192",2017-04-01,"AMBNS",3840.333,2023-11-18,2023-11-18
"1193",2017-05-01,"AMBNS",3793.773,2023-11-18,2023-11-18
"1194",2017-06-01,"AMBNS",3792.151,2023-11-18,2023-11-18
"1195",2017-07-01,"AMBNS",3807.811,2023-11-18,2023-11-18
"1196",2017-08-01,"AMBNS",3927.491,2023-11-18,2023-11-18
"1197",2017-09-01,"AMBNS",3885.901,2023-11-18,2023-11-18
"1198",2017-10-01,"AMBNS",3849.992,2023-11-18,2023-11-18
"1199",2017-11-01,"AMBNS",3928.867,2023-11-18,2023-11-18
"1200",2017-12-01,"AMBNS",3877.107,2023-11-18,2023-11-18
"1201",2018-01-01,"AMBNS",3841.419,2023-11-18,2023-11-18
"1202",2018-02-01,"AMBNS",3873.433,2023-11-18,2023-11-18
"1203",2018-03-01,"AMBNS",3817.473,2023-11-18,2023-11-18
"1204",2018-04-01,"AMBNS",3743.678,2023-11-18,2023-11-18
"1205",2018-05-01,"AMBNS",3692.236,2023-11-18,2023-11-18
"1206",2018-06-01,"AMBNS",3671.801,2023-11-18,2023-11-18
"1207",2018-07-01,"AMBNS",3635.381,2023-11-18,2023-11-18
"1208",2018-08-01,"AMBNS",3602.172,2023-11-18,2023-11-18
"1209",2018-09-01,"AMBNS",3572.001,2023-11-18,2023-11-18
"1210",2018-10-01,"AMBNS",3540.181,2023-11-18,2023-11-18
"1211",2018-11-01,"AMBNS",3495.555,2023-11-18,2023-11-18
"1212",2018-12-01,"AMBNS",3420.014,2023-11-18,2023-11-18
"1213",2019-01-01,"AMBNS",3357.108,2023-11-18,2023-11-18
"1214",2019-02-01,"AMBNS",3368.187,2023-11-18,2023-11-18
"1215",2019-03-01,"AMBNS",3396.071,2023-11-18,2023-11-18
"1216",2019-04-01,"AMBNS",3303.084,2023-11-18,2023-11-18
"1217",2019-05-01,"AMBNS",3262.611,2023-11-18,2023-11-18
"1218",2019-06-01,"AMBNS",3290.066,2023-11-18,2023-11-18
"1219",2019-07-01,"AMBNS",3275.55,2023-11-18,2023-11-18
"1220",2019-08-01,"AMBNS",3288.99,2023-11-18,2023-11-18
"1221",2019-09-01,"AMBNS",3210.349,2023-11-18,2023-11-18
"1222",2019-10-01,"AMBNS",3266.162,2023-11-18,2023-11-18
"1223",2019-11-01,"AMBNS",3333.482,2023-11-18,2023-11-18
